cbsa1_name,cbsa2_name,cbsa1,cbsa2,raceDistance,incomeDistance,geographicDistance,scenesDistance,populationDistance,employmentDistance,bachelorDistance,frequencyDistance,frequencyCosine,categoriesJaccard,votingDistance
Riverside,Seattle,40140,42660,0.13751362595432767,26165.0,1514736.9479028236,0.07071044404785345,581077.0,0.07259214391503543,4.838888888888889,2982.609763277791,0.9314518409729481,0.7802454704850964,0.13856048818722588
Philadelphia,Phoenix,37980,38060,0.035776833155089324,5620.0,3335252.6697873767,0.0969153959578044,1399219.0,0.019742218627337604,23.15478703466235,4168.314767385016,0.9497069493462714,0.7973242243097068,0.13233837357229583
Boston,Houston,14460,26420,0.09579910093355795,29056.0,2584020.850500689,0.10240474565873095,2180608.0,0.025461542865050424,16.013223140495867,7275.905785536259,0.9134440841769612,0.7704280155642024,0.16382334694629214
Detroit,Washington,19820,47900,0.03188401329192971,47347.0,645111.6189741625,0.07333602736585851,1993121.0,0.08530375745059637,28.110632183908045,3759.795207188817,0.965212939606991,0.7788489628980426,0.26057385442310044
Denver,San Diego,19740,41740,0.026478301256971922,54.0,1277717.515202031,0.0684155514675294,334813.0,0.054761995343295844,,1641.658307931343,0.9724487762125728,0.7770549970431697,0.006027223610853727
Atlanta,Austin,12060,12420,0.06071659169291448,10314.0,1311877.0962267604,0.047933373404998224,3806444.0,0.03891137641854148,9.070110981055187,8592.760324831595,0.9681266755284553,0.7770230360307147,0.05619952698572073
Las Vegas,Tampa,29820,45300,0.028969284849461895,2714.0,3178079.7012244095,0.062192103590883625,909814.0,0.03129665903557011,,3248.4476292530867,0.9589347915780595,0.7511422479439537,NaN
Atlanta,San Antonio,12060,41700,0.1472655882460689,11715.0,1432604.6851799223,0.06715672167845443,3531672.0,0.022406626273774877,4.867376135003358,8387.364007839411,0.9685359898573531,0.7761947165330959,0.049234914038970845
Miami,Minneapolis,33100,33460,0.184613634476491,25588.0,2398456.5390941356,0.0838404624317289,2448072.0,0.075196582846487,58.962885290176054,7350.631537493904,0.9328953348290963,0.7741843971631206,0.002677976075148303
Riverside,Washington,40140,47900,0.09197094633210091,38762.0,3443727.130194986,0.06574065365534518,1785323.0,0.09796432257138932,77.42063492063491,4936.400004051536,0.9491493361778286,0.764107038976149,0.26050620413363734
Detroit,Houston,19820,26420,0.10432156272252247,5605.0,1795901.7834478186,0.06642053294999051,2730199.0,0.037877145430352255,22.680329153605015,6777.371909523632,0.9642304101252251,0.7827313769751693,0.03639370276138015
Chicago,Portland,16980,38900,0.03254650009876746,5364.0,2801969.3917696425,0.0794237061794955,7105643.0,0.0015585396960895448,14.455547443955766,14457.666582128666,0.9557438500029491,0.7789621318373071,0.020364022395444326
Orlando,Seattle,36740,42660,0.04560093148703458,35655.0,4070763.81761041,0.11196733903486038,1345386.0,0.037968464489240406,62.57867274569402,2974.1610581809455,0.946737847577663,0.7797408716136631,0.13220616004712782
Denver,Philadelphia,19740,37980,0.01961523156988744,11365.0,2514710.5536898,0.07564710869920303,3281230.0,0.0587018424834157,35.0584399489008,5924.624882640251,0.9494827733307286,0.7930733410942957,0.02023928282127241
Denver,Tampa,19740,45300,0.002392198083318681,29723.0,2411282.6823912943,0.043197571873795554,211454.0,0.11020779866060848,9.825811516412898,1987.4473577934084,0.9672865283901392,0.7896778042959427,0.1324960252468766
Orlando,San Diego,36740,41740,0.008530571291403489,25423.0,3423117.7053788817,0.11071808768381437,625258.0,0.013866296207975748,,1902.4465826929281,0.9581804214788102,0.7718461079630182,0.06616956813972052
Las Vegas,Portland,29820,38900,0.07049153562408798,20540.0,1215186.3259685913,0.11006802959910035,247398.0,0.02896731120756557,,1976.5477479686647,0.9450079765848799,0.7392759355034987,NaN
Phoenix,Tampa,38060,45300,0.009829138278190947,12738.0,2886412.7496832577,0.04149792155609101,1670557.0,0.031763737549855176,48.38741546715025,2854.3939812156277,0.977395766008721,0.8051643192488263,0.02039693449585317
Denver,Riverside,19740,40140,0.09780916979926765,15879.0,1132943.6333283593,0.05497227325888624,1636018.0,0.10325197097706662,77.10592356123082,2387.630205873598,0.9521866341753753,0.7772795216741405,0.07855111989067232
Boston,Tampa,14460,45300,0.009067091843239868,39920.0,1904393.6765722514,0.08913020448122104,1766357.0,0.08295508109973748,11.303003294981906,3900.8182474962864,0.9289209327795259,0.7784958871915394,0.18130689925165316
Austin,Washington,12420,47900,0.03166523934094627,26864.0,2070669.4759344503,0.05953489446603993,4101791.0,0.0004580293997619167,2.8737373737373773,6639.578450474096,0.9698141154093874,0.766109785202864,0.18097263225838212
Austin,Denver,12420,19740,0.012053194936009008,3981.0,1214032.8881145385,0.03179535106365519,680450.0,0.0048296190059153865,3.1884487331414704,2120.8128158797986,0.9796348776313829,0.7758726270667483,0.0009824519845829105
Atlanta,Minneapolis,12060,33460,0.07351500434708508,12048.0,1471875.102163839,0.0613889755124833,2399554.0,0.036725387319221814,11.099512576471454,7182.64610015,0.9468083293686076,0.7839488223320733,0.02699341281496692
Dallas,Portland,19100,38900,0.05852233280550077,7053.0,2595102.2006153837,0.1305304634578865,5124528.0,0.024569571753046193,18.43109661527233,11506.596238679795,0.9325739946777097,0.765831691528286,0.13836218750040408
Phoenix,Portland,38060,38900,0.03336339041565527,10516.0,1639863.7888524353,0.10496966995297889,2332973.0,0.028500232693280503,57.82587344621208,4701.64928509135,0.949152243905512,0.7826973492572095,0.13561602972630848
Boston,Las Vegas,14460,29820,0.06041468386768309,37206.0,3795366.0228383285,0.08701143411040042,2676171.0,0.051658422064167375,,5539.137387716611,0.9268851190853624,0.7398251432016882,NaN
Orlando,Riverside,36740,40140,0.035252382437159994,9490.0,3360452.1228303313,0.08183802149142097,1926463.0,0.03462367942579503,57.73978385680513,2470.1848108997838,0.9565265190395612,0.7736190763658316,0.0063543281400980645
Austin,Las Vegas,12420,29820,0.007024227279742444,23028.0,1744480.026173757,0.05241170608515926,17910.0,0.07408152061912299,,1268.637852186352,0.9713146750522269,0.7524471108304389,NaN
Charlotte,Tampa,16740,45300,0.011137256884889275,8980.0,798307.6331930764,0.05764405199498676,514946.0,0.06624119452147659,20.719470244238046,2453.65849294477,0.9756269088272046,0.7760963557751699,0.002227605220285811
Charlotte,Philadelphia,16740,37980,0.0006323719859982075,9378.0,712608.2143407563,0.07098925127699322,3584722.0,0.014735238344283808,45.952098676725946,6894.871209819658,0.9580889153948983,0.7656016721409376,0.1505077028478632
Detroit,Tampa,19820,45300,0.019331709852390425,5259.0,1621162.2947572644,0.04800304407275444,1216766.0,0.019616392804334803,17.970109308091054,2485.269804266732,0.9684875676749459,0.7964681233163723,0.05387725506674118
San Antonio,Washington,41700,47900,0.10406367132769458,48893.0,2198543.583511582,0.08788289179422594,3827019.0,0.06085997329255444,16.811224489795922,6706.927090702567,0.9424832399427585,0.7515620351085986,0.2864070732830737
Austin,San Francisco,12420,41860,0.03576664586313925,36376.0,2410336.769494215,0.14239779197706529,2465637.0,0.04090678597030406,34.163480963480964,4773.791051145829,0.9394196911110745,0.7507374631268436,0.17926459416585716
Austin,Orlando,12420,36740,0.005413021141565393,21388.0,1605593.8267707147,0.06412214271858367,390005.0,0.0637986725453562,22.554588437567162,1782.0089786530257,0.9710231309557176,0.7754027261462205,0.07317924373515716
Las Vegas,San Antonio,29820,41700,0.03576448356374448,999.0,1707766.583368009,0.06563130341706871,292682.0,0.012763517926806633,,1551.2836620038258,0.9614221135012755,0.7553293032134903,NaN
Orlando,San Antonio,36740,41700,0.03882530363477154,641.0,1698470.6441512404,0.07578301229642229,115233.0,0.002480669853039852,36.49207555362571,1912.364243547761,0.9590684468233766,0.782295902408508,0.03225519728953441
Minneapolis,Phoenix,33460,38060,0.05315751535754402,14738.0,2081223.4069934252,0.05874458094573314,1155571.0,0.07142845300551826,59.37227412128835,3771.6057588247477,0.949518456877404,0.7850632167009703,0.08387542856485253
Boston,Phoenix,14460,38060,0.030934787170325197,27182.0,3703566.5638605217,0.09281755934078735,95800.0,0.05119134354988231,37.08441217216834,3852.9007254275316,0.9230373709087072,0.7813040969417195,0.1609099647558
Phoenix,San Antonio,38060,41700,0.0523314206713389,9025.0,1349822.836664317,0.060828791972973244,2287689.0,0.012296439412521565,75.33916283276317,4675.940974819934,0.9724761207357786,0.7708644929703858,0.007647101710914761
Charlotte,Houston,16740,26420,0.07064056818167493,1884.0,1490101.7035568783,0.07557359363650311,4461911.0,0.008747656286789529,16.009250398724085,9560.297275712717,0.9758809991112485,0.7428899741453605,0.015255947085075217
Detroit,Phoenix,19820,38060,0.05562323011089036,7479.0,2721866.2870269166,0.047653465202687054,453791.0,0.012147344745520372,30.417306159059194,2808.670682013112,0.9594051173733283,0.7895352236188249,0.03348032057088801
Philadelphia,San Diego,37980,41740,0.056027405629626964,11419.0,3743118.564120047,0.06664466887703242,2946417.0,0.0039398471401198565,,6203.717917507211,0.9494436757210759,0.7794665901921423,0.026266506432126135
Philadelphia,Seattle,37980,42660,0.013377342339475615,21651.0,3790704.4586575897,0.05136430136321767,2226289.0,0.028042015421384514,46.886372501218915,5214.708908462677,0.9422489521489938,0.7940841865756542,0.03977008547528116
Denver,Minneapolis,19740,33460,0.021894871918210095,2247.0,1142546.2211088212,0.04796018820345593,726440.0,0.007015608105235049,1.159047137725203,1787.3885979271547,0.9685462116358786,0.7852187028657617,0.028223662186170895
Boston,Denver,14460,19740,0.009245929938574314,10197.0,2841006.5989510333,0.06783527639624728,1977811.0,0.027252717560870998,21.128814811394804,4073.8124650013037,0.9358355663982602,0.7734904270986745,0.04881087400477657
Detroit,Las Vegas,19820,29820,0.07459006519977503,2545.0,2800811.2526555597,0.061591468405682026,2126580.0,0.011680266231235303,,4558.486590964155,0.9533451422213802,0.75,NaN
Austin,Phoenix,12420,38060,0.0010332063687673188,13004.0,1406415.7120332548,0.04849057390009422,2562461.0,0.07361444210483792,61.40167571670462,4847.908518113765,0.9744561084742274,0.7812687013764213,0.11308154273560633
Denver,San Antonio,19740,41700,0.0984072159867887,26010.0,1250031.033612646,0.06832847863318707,405678.0,0.06614762169823174,17.125935849200015,2374.162168007906,0.9564041351158384,0.76576852418861,0.10445198904010866
Miami,Portland,33100,38900,0.1573793141892481,21366.0,4297796.175321791,0.1182709492405073,3625474.0,0.03226836253424925,57.41648461509978,8452.345473299112,0.9300804353090474,0.7615986584684181,0.05441857723660426
Houston,Minneapolis,26420,33460,0.13142255586830537,16612.0,1707250.09638959,0.0891062829021415,3431979.0,0.04569865232068637,6.27463880862414,8683.619579415026,0.936543630462155,0.7753541076487253,0.08678881075534467
Boston,Seattle,14460,42660,0.0054220674900544675,89.0,3990009.887641798,0.04237155552237585,922870.0,0.003407109501160188,60.81599763872491,3528.152065883782,0.9384899154904294,0.7867902665121669,0.011198494291776995
Philadelphia,Riverside,37980,40140,0.14608059254230107,4514.0,3622241.771834298,0.09229598789207849,1645212.0,0.04455012849365092,42.047483612330026,5551.770528399026,0.9401595651101918,0.772005772005772,0.09879040271194472
Detroit,Philadelphia,19820,37980,0.0028679616939231143,13099.0,728285.0282569713,0.08231646024970173,1853010.0,0.031889563372857976,7.262519124396846,4175.704611200366,0.9653779943100516,0.8018123355743935,0.09885805300140782
Minneapolis,Washington,33460,47900,0.06347997876668884,25130.0,1474202.9132669335,0.06451722444291316,2694901.0,0.0017279596995577462,0.8443357783211098,5104.627214596576,0.962607965500856,0.7701553796540604,0.21017874642913592
Minneapolis,Orlando,33460,36740,0.07982307448704207,23122.0,2127194.5264434023,0.06785655726085195,1016885.0,0.06161268344603654,20.525186842150895,2242.6384015262024,0.9520611685159535,0.7697428139183056,0.04397312956440336
San Francisco,Tampa,41860,45300,0.05552275248670067,62118.0,3833084.157308242,0.17155375851006247,1573733.0,0.06447139368438903,21.149220713926596,3987.170299849255,0.9097090433108487,0.7743708417703211,0.31274307139731666
Portland,San Diego,38900,41740,0.061528804255702445,6523.0,1479005.426697453,0.043678450662921905,785775.0,0.004818166925823042,,1801.8229657766049,0.9671241257138,0.7778763679384797,0.02954416258613879
Boston,San Diego,14460,41740,0.05559194009447345,10143.0,4097514.0493796906,0.049094847653633686,1642998.0,0.027509277782424846,,4131.9305415265635,0.9450594407716794,0.7744294909303686,0.0548380976156303
Portland,Riverside,38900,40140,0.16612131080077877,9410.0,1340545.6653337646,0.08288459075615122,2086980.0,0.05330814255959382,76.71857002387975,3220.145338334902,0.9256670294300043,0.7602131438721137,0.10206805886595738
Las Vegas,Minneapolis,29820,33460,0.0904862714608123,24762.0,2070942.098387591,0.08178952832053527,1424800.0,0.07189553151980332,,3076.1974904092226,0.9374256729321573,0.745611333538651,NaN
Denver,Portland,19740,38900,0.0098717599583976,6469.0,1590798.8880997153,0.07673068737400215,450962.0,0.0499438284174728,0.3873535373510677,1934.7278878436625,0.9716990168952886,0.7811940298507463,0.023516938975285062
Seattle,Tampa,42660,45300,0.013192054119797708,40009.0,4010667.3188799117,0.09613405813298165,843487.0,0.0795479715985773,72.11900093370681,2716.280177006783,0.9434680078341402,0.793405310767435,0.19250539354343016
Atlanta,Portland,12060,38900,0.0817941702346861,7826.0,3475054.0154777253,0.10362891359189592,3576956.0,0.006202832993015939,12.645913251547725,8461.84229349614,0.9311369679090907,0.7790563866513234,0.07873401397642288
Houston,Portland,26420,38900,0.1089511474520327,12390.0,2938644.1523463447,0.12000540437695444,4609381.0,0.00277043200844862,4.728238133547869,9905.924540395006,0.9258218765502076,0.7716690042075737,0.13852941191680063
Denver,Detroit,19740,19820,0.03087434213447402,24464.0,1846296.726117568,0.051582220342007754,1428220.0,0.09059140585627368,27.795920824503952,3086.966310149821,0.9565260177660817,0.7957280385078219,0.07861877018013541
Portland,Washington,38900,47900,0.062354245818886156,29352.0,3734298.212727609,0.053750710568958145,3872303.0,0.0446561800117955,0.7020648967551608,6283.703923642488,0.95887032313648,0.7658833768494343,0.15843814526767996
Austin,Seattle,12420,42660,0.03227509500882142,14267.0,2816065.6109408983,0.06717074614478603,1735391.0,0.0258302080561158,85.13326118326118,3428.8487864004737,0.9623623672316144,0.7657363420427553,0.059026916311970656
Detroit,San Francisco,19820,41860,0.08877890375998772,56859.0,3325355.053040332,0.17219345229800945,356967.0,0.04485500088005423,3.179111405835542,3825.777437332182,0.9141772858902105,0.7600922722029988,0.2588658163305755
San Diego,Tampa,41740,45300,0.02864666349177353,29777.0,3325724.289314609,0.10020866349054554,123359.0,0.055445803317312636,,2493.157235314291,0.9491956525552177,0.7847017129356173,0.12646880163602287
Riverside,Tampa,40140,45300,0.09984607833538194,13844.0,3266783.0527471327,0.08805520143422113,1424564.0,0.00695582768354186,67.28011204481793,2497.884504936127,0.9473835605569486,0.7844776119402985,0.053944905356204276
Austin,San Diego,12420,41740,0.004018768527543131,4035.0,1841364.0202170208,0.07186158189180962,1015263.0,0.04993237633738046,,2071.1863750034663,0.9656580280832842,0.7607713166616451,0.007009675595436637
Austin,Philadelphia,12420,37980,0.03831398169730021,7384.0,2287601.408178962,0.08527320824537597,3961680.0,0.053872223477500314,38.24688868204227,7388.899985789495,0.943100569680824,0.7731440402247856,0.019256830836689498
Boston,Riverside,14460,40140,0.15744440168664434,26076.0,3966773.2896213084,0.06607171016376401,341793.0,0.07599925341619562,55.97710874983602,4157.401351806197,0.9141067947624264,0.7641870038224051,0.1273619938954489
Boston,Detroit,14460,19820,0.01398816671615604,34661.0,995097.5254650869,0.08177521567309462,549591.0,0.06333868829540268,6.667106013109148,3373.205448827569,0.9390434862508257,0.7764671188439988,0.12742964418491198
Charlotte,Phoenix,16740,38060,0.037571790158055465,3758.0,2871707.4575972874,0.061255540132661525,2185503.0,0.03447745697162141,69.10688571138829,4547.659288029392,0.9690879359553817,0.7609478104379124,0.01816932927556736
Minneapolis,Tampa,33460,45300,0.020454727081147487,27476.0,2110028.5987715754,0.051165145484151416,514986.0,0.10319219055537343,10.984858654138101,2382.6462179685846,0.9505818228709942,0.7865505854097868,0.1042723630607057
Minneapolis,San Francisco,33460,41860,0.09861103456347386,34642.0,2532889.5969171724,0.15100863225356956,1058747.0,0.0387207968709844,32.1340793680647,3683.0940797106987,0.9350203416097203,0.7631808913486746,0.20847070833661097
Charlotte,Las Vegas,16740,29820,0.04838639482325307,6266.0,3069801.602716076,0.07755271844912205,394868.0,0.03494453548590648,,1730.2092359018316,0.9569036896672266,0.7364242616703716,NaN
Minneapolis,Philadelphia,33460,37980,0.01576222078631594,9118.0,1577314.0885258112,0.06322968963343509,2554790.0,0.05168623437818065,36.217487086626,5684.952946155316,0.9565783131286202,0.7910928801640785,0.0484629450074433
Philadelphia,San Antonio,37980,41700,0.15327129064118566,14645.0,2415889.2960639913,0.12172816117289521,3686908.0,0.0074457792148160395,52.18437579810082,7347.439690123356,0.9276438524638922,0.7712418300653595,0.12469127186138107
Austin,Tampa,12420,45300,0.013327328088127416,25742.0,1500431.6252021755,0.0671558143349328,891904.0,0.1053781796546931,13.014260249554368,2928.293359620924,0.9646020539685353,0.7881667688534642,0.1334784772314595
San Antonio,San Francisco,41700,41860,0.08970615976300973,58405.0,2372743.5597033924,0.17323945856245754,2190865.0,0.020411216722012293,48.10096807953951,5007.692083185627,0.9026034978187394,0.7410029498525074,0.28469903519054873
San Antonio,Tampa,41700,45300,0.10186535560086372,3713.0,1590014.0995785773,0.09444333029517649,617132.0,0.04406017696237674,26.951747365612913,2898.8437350088398,0.95614219920949,0.7785955228457528,0.02804403620676793
Minneapolis,Seattle,33460,42660,0.013925331713535652,12533.0,2213390.7525405786,0.07228088183692831,328501.0,0.023644218956796137,83.10385958784491,2271.751526906057,0.9648478850436025,0.7806811509101586,0.08823303048272446
Riverside,San Antonio,40140,41700,0.001968005008601626,10131.0,1750254.5402954028,0.059697564954299835,2041696.0,0.03710434927883488,94.23185941043084,2795.9538622802775,0.9666412289214081,0.7718162195497996,0.025900869149436345
San Antonio,San Diego,41700,41740,0.03406096482029684,26064.0,1778890.254039858,0.10531746337916746,740491.0,0.011385626354935896,,2238.5758865850403,0.9495620888497108,0.7492474413004214,0.09842476542925493
Austin,Boston,12420,14460,0.037377604465234276,14178.0,2726255.2514688727,0.07258439564756063,2658261.0,0.02242309855495561,24.317263544536274,5317.338337928103,0.924163457914021,0.7640855679421512,0.04782842202019366
Orlando,Portland,36740,38900,0.06276756317312487,18900.0,4060907.5479196403,0.12206166127563238,160517.0,0.01868446313379879,18.978786167074624,2147.996042826895,0.9422374618991644,0.7611227232009555,0.09571373072585931
Charlotte,Denver,16740,19740,0.022868304340738534,20743.0,2171670.1774693024,0.05741010427465997,303492.0,0.04396660413913189,10.893658727825148,2313.493246153963,0.9545211844926895,0.7686359418496752,0.13026842002659078
San Antonio,Seattle,41700,42660,0.14780837307074057,36296.0,2827733.801934312,0.10385992887766038,1460619.0,0.035487794636200554,99.07074829931973,3691.2205298518807,0.9294066961383005,0.7575037147102526,0.16446135733666223
Detroit,Seattle,19820,42660,0.02061258586044512,34750.0,3062539.6528314706,0.09541198125671517,373279.0,0.05993157879424249,54.14889162561576,3317.4173689784648,0.93008626218307,0.7804949053857351,0.13862813847668898
Boston,Charlotte,14460,16740,0.016214100816558434,30940.0,1172950.3731167973,0.07899761637717827,2281303.0,0.016713886578260895,32.02247353921995,5064.035643634433,0.921069094070513,0.7531126632250228,0.17907929403136735
Austin,Riverside,12420,40140,0.04178225320314077,11898.0,1801338.298964085,0.052928849874829764,2316468.0,0.09842235197115123,80.2943722943723,3194.0818712111936,0.9486609444813269,0.7748771498771498,0.07953357187525523
Detroit,Riverside,19820,40140,0.1889628723121806,8585.0,2974099.4112386317,0.07652449676563512,207798.0,0.012660565120792944,49.31000273672687,2912.2958297535642,0.9510189349163247,0.7681331747919143,0.00006765028946309481
Detroit,San Diego,19820,41740,0.08344145476632628,24518.0,3107786.2171795755,0.10407154113739515,1093407.0,0.03582941051297783,,3503.208957513097,0.9443864734373194,0.7664512338425382,0.07259154656928168
Boston,Minneapolis,14460,33460,0.0034173010402210467,12444.0,1805064.9533867233,0.06699145009652431,1251371.0,0.02023710945563595,22.287861949120007,3774.6451488848593,0.9474035192315704,0.7808586762075134,0.07703453619094747
Minneapolis,San Diego,33460,41740,0.08628669545994823,2301.0,2415826.863334627,0.08920447588639352,391627.0,0.047746387238060795,,2266.3419865501323,0.9491620138519906,0.772294887039239,0.022196438575317168
Philadelphia,Portland,37980,38900,0.020366305627959463,4896.0,3855034.9193140166,0.05141697884299701,3732192.0,0.008758014065942898,34.67108641154973,7001.116768059222,0.93821047392846,0.7829861111111112,0.0032776561540126536
Charlotte,San Francisco,16740,41860,0.06853865699598427,53138.0,3680106.3289270266,0.16204382619773758,2088679.0,0.001769800837087554,41.86869095816464,4908.5946053835005,0.9012544352912113,0.741445998214817,0.31051546617703085
Detroit,Minneapolis,19820,33460,0.012277088698190618,22217.0,849221.4278749006,0.0448252995586303,701780.0,0.08357579775103863,28.954967962229155,2965.1045512763963,0.9581176849816783,0.7920702179176755,0.050395107993964516
Charlotte,Detroit,16740,19820,0.003513117300559724,3721.0,863922.0024729901,0.02788702469921383,1731712.0,0.046624801717141784,38.6895795523291,3687.5563724504605,0.9750561470982032,0.773403595784253,0.05164964984645537
Minneapolis,Riverside,33460,40140,0.20541055360115532,13632.0,2263231.334919288,0.07409510473640657,909578.0,0.09623636287183157,78.26497069895603,2766.1200263184533,0.9337783586433062,0.7676858513189448,0.05032745770450142
Boston,Portland,14460,38900,0.0015513183579494681,16666.0,4075537.9440662563,0.04844947483608814,2428773.0,0.022691110856601804,20.741461274043736,4864.9680368939735,0.9319542609022563,0.7633967789165447,0.02529393502949151
Boston,San Antonio,14460,41700,0.16223235028176067,36207.0,2855467.096175413,0.10607182531962195,2383489.0,0.03889490413736074,38.25475066059482,5449.149658432956,0.8959890918022057,0.74625074985003,0.15326286304488523
Charlotte,Seattle,16740,42660,0.01939636450613117,31029.0,3643311.5767023712,0.08591702929212826,1358433.0,0.013306777077100707,92.83847117794485,3583.724040715189,0.9292828465372535,0.7491798389501939,0.19027778832314435
Austin,Detroit,12420,19820,0.06036720002906129,20483.0,1887201.9913805379,0.05731634749388847,2108670.0,0.08576178685035829,30.984369557645422,4322.510150364022,0.9505606133138007,0.7659768715763846,0.07960122216471832
Portland,Tampa,38900,45300,0.013087460806354822,23254.0,3995281.9019997464,0.1019089694540304,662416.0,0.06026397024313568,9.43845797906183,2942.642180082383,0.9416054159878867,0.784651992861392,0.15601296422216165
Detroit,San Antonio,19820,41700,0.19591208447892483,1546.0,2016000.62898506,0.0735717134105641,1833898.0,0.024443784158041937,44.92185667370397,4183.816559076175,0.9483170204354385,0.7721130221130221,0.02583321885997325
Charlotte,Riverside,16740,40140,0.14441060761520763,4864.0,3203381.118953592,0.0826505484370227,1939510.0,0.05928536683793473,87.99958228905598,2828.0390732802825,0.9562124734081809,0.7556240369799692,0.051717300135918465
Austin,Portland,12420,38900,0.041773720365287266,2488.0,2745536.832299403,0.08046842935410518,229488.0,0.045114209411557415,3.575802270492538,1648.918736627127,0.9602019660883462,0.7685975609756097,0.02253448699070215
Charlotte,San Diego,16740,41740,0.058559918295981124,20797.0,3301214.35710017,0.10044458964419983,638305.0,0.010795391204163951,,2347.684178078474,0.9392263655632297,0.7450030284675954,0.12424119641573705
Austin,Minneapolis,12420,33460,0.062179294335158806,1734.0,1691548.3817573257,0.06082645182485221,1406890.0,0.002185989099319663,2.0294015954162674,2710.4905460082314,0.9508537087248452,0.7693017533066748,0.029206114170753805
Charlotte,San Antonio,16740,41700,0.1508242991063612,5267.0,1792266.136332529,0.07929926059846792,102186.0,0.022181017559099847,6.232277121374867,1526.443906601222,0.9633910344993557,0.774027643844423,0.02581643098648212
Austin,Charlotte,12420,16740,0.03981431252199642,16762.0,1669401.307898049,0.05913618366116976,376958.0,0.039136985133216506,7.705209994683678,1589.3703155652556,0.9608478035590726,0.7625396825396825,0.1312508720111737
Minneapolis,Portland,33460,38900,0.004276571283334736,4222.0,2281523.7818636335,0.07725921858641084,1177402.0,0.04292822031223775,1.5464006750762707,2285.143759153896,0.9600082017860962,0.7812217875413783,0.05174060116145596
Minneapolis,San Antonio,33460,41700,0.20978516680844334,23763.0,1800244.4884994703,0.08906648455870157,1132118.0,0.05913201359299669,15.966888711474812,2939.7074684396744,0.9264083661430633,0.7705882352941177,0.07622832685393777
Charlotte,Minneapolis,16740,33460,0.0209353694258977,18496.0,1525568.0082503695,0.04555178002268585,1029932.0,0.036950996033896844,9.734611590099945,2555.5463212393547,0.9471506978802042,0.7724288840262582,0.10204475784041989
Detroit,Portland,19820,38900,0.022798269987461487,17995.0,3128965.062328825,0.10445542022751995,1879182.0,0.040647577438800875,27.408567287152884,4229.66440749145,0.9275102321330421,0.7804950790337012,0.10213570915542047
Portland,San Antonio,38900,41700,0.1688368323204209,19541.0,2747775.4061951544,0.11830786635216203,45284.0,0.016203793280758938,17.513289386551083,2193.7720939058368,0.9261017640997113,0.7596095179987797,0.12796892801539372
Charlotte,Portland,16740,38900,0.02637560024339909,14274.0,3668497.890684958,0.09408553614968906,147470.0,0.005977224278340909,11.281012265176216,2206.226416304546,0.9265692629500332,0.7537565164060104,0.15378535900187584
